AROKATO,nom,IDREG,pays,type,lat,long,SITU,CAP,CAPNAT,GAS,typharris1963,1959,1970,1979,1989,2002,2010,T5970,T7079,T7989,T8902,T0210
AUA05140,Rodinske,UKR06,Ukraine,gorod,48.35,37.2,O,0,0,0,,11.863,16.651,15.112,15.212,11.895,11.002,3.130228726,-1.071783303,0.065976353,-1.874214806,-0.970849188
AR15256501,trubchevsk,RUS11,Russie,gorod,52.58333333,33.76666667,O,0,0,0,,11.842,12.1,14.4,16.3,16.342,15.014,,1.952401004,1.247081017,0.019797137,-1.05384995
AR20202551,Anna,RUS78,Russie,town,51.49,40.43,O,0,0,0,,11.834,15.527,17.705,19.08,19.416,18.032,2.499859866,1.469206517,0.750739831,0.134373296,-0.920109733
AR94204551000,Balezino,RUS49,Russie,town,57.98,53,E,0,0,1,,11.808,14.507,16.374,18.492,16.804,16.12,1.889020654,1.354236938,1.223863613,-0.733613155,-0.51810588
AR33250501,jaransk,RUS28,Russie,gorod,57.3,47.88333333,O,0,0,0,,11.8,15.4,17.8,20.5,19.723,17.252,2.450152765,1.62225064,1.422283853,-0.296785018,-1.659296825
AR37212501,katajsk,RUS31,Russie,gorod,56.3,62.56666667,E,0,0,1,,11.8,14.3,15.5,16.8,15.836,14.017,1.762256841,0.899358887,0.808640604,-0.453530409,-1.513614814
AUA10103,Bogouslav,UKR12,Ukraine,gorod,49.55,30.88,O,0,0,0,,11.8,12.264,16.885,19.107,17.086,16.727,,3.616729501,1.243964731,-0.856308442,-0.265037181
AR92240501,menzelisnsk,RUS65,Russie,gorod,55.71666667,53.1,O,0,0,1,,11.8,15.9,16.7,15.2,16.73,16.474,2.748171407,0.546930346,-0.93671812,0.74048263,-0.192566034
AR17225501,kameshkovo,RUS75,Russie,gorod,56.35,41,O,0,0,0,,11.8,12.9,14.1,15.1,14.161,13.113,0.813543974,0.993205267,0.687552327,-0.492651982,-0.956491276
AUA17106,Kostopil,UKR19,Ukraine,gorod,50.88,26.45,O,0,0,0,,11.762,17.548,22.803,31.61,30.36,30.85,3.703910182,2.953350454,3.319727211,-0.30993244,0.200413165
AKA04102,Alga,KAZ003,Kazakhstan,gorod,49.9,57.34,E,0,0,0,,11.748,14.221,16.42,17.91,15.925,19.705,1.751865838,1.61038875,0.872374319,-0.899726946,2.698351782
AUA16101,Gadyatch,UKR18,Ukraine,gorod,50.37,34,O,0,0,0,,11.725,14.428,18.578,24.375,22.761,24.031,1.903781042,2.848793816,2.753013271,-0.525639061,0.681058088
AR56223551,Zemettchino,RUS51,Russie,town,53.5,42.62,O,0,0,0,,11.72,11.2,11.156,11.876,12.088,10.773,-0.411722868,-0.043727198,0.627380711,0.136197804,-1.429314672
AR46248568,Oudelnaya,RUS40,Russie,town,55.62,38,O,0,0,0,,11.706,11.725,11.755,11.334,13.309,14.994,0.014960613,0.02813292,-0.364051961,1.243307443,1.501277931
AR15250501,starodub,RUS11,Russie,gorod,52.58333333,32.76666667,O,0,0,0,,11.7,15.1,17.2,18.9,18.643,19.01,2.346245822,1.45734657,0.946981141,-0.105261343,0.243977341
AR58229501,opochka,RUS54,Russie,gorod,56.71666667,28.65,O,0,0,0,,11.7,12.9,15,16.2,13.964,11.601,0.8915735,1.689930347,0.772579524,-1.136026034,-2.290745814
AR92403,aznakajevo,RUS65,Russie,gorod,54.85,53.06666667,O,0,0,1,,11.7,21.9,26.7,32.2,35.412,34.859,5.864597409,2.226388068,1.890680089,0.734099032,-0.196548992
AR96234501,urusmartan,RUS167,Russie,gorod,43.13333333,45.55,O,0,0,1,,11.7,24.3,27.9,32.9,39.982,49.071,6.870145601,1.546845456,1.662121754,1.510968313,2.593547973
AR18208501,dubovka,RUS76,Russie,gorod,49.05,44.83333333,O,0,0,0,,11.7,13.4,15,13.7,15.083,14.345,1.240962876,1.261169775,-0.902446964,0.742531261,-0.625123327
AUA21109,Tsyouroupinsk,UKR23,Ukraine,gorod,46.62,32.71,O,0,0,0,,11.689,16.114,20.239,24.76,24.094,25.264,2.961554525,2.564817152,2.036642316,-0.209528838,0.594489303
AR42233501,lebedjanj,RUS36,Russie,gorod,53.01666667,39.15,O,0,0,0,,11.659,12.3,20,22.9,22.966,20.991,,5.55002013,1.363255094,0.022140534,-1.117720156
AR32459,Krasnobrodskii,RUS25,Russie,town,54.16,86.45,E,0,0,0,,11.658,11.71,11.77,12.663,11.859,11.922,0.040467622,0.056802167,0.733984903,-0.503323541,0.066251434
AR52258551,Tcherlak,RUS45,Russie,town,54.15,74.8,E,0,0,0,,11.645,11.131,11.236,11.84,12.269,10.978,-0.409549004,0.104375553,0.52498042,0.274160722,-1.380168198
AUA23106,Kamyanka,UKR25,Ukraine,gorod,49.03,32.1,O,0,0,0,,11.619,14.524,15.967,16.878,15.057,13.261,2.049452906,1.058020523,0.556411313,-0.874415805,-1.575084225
AR81248501,gusinozersk,RUS10,Russie,gorod,51.28333333,106.5166667,E,0,0,0,,11.6,13.8,22.3,29.8,26.502,24.603,1.591287281,5.477158018,2.941653566,-0.898159095,-0.925092138
AR95402,abaza,RUS34,Russie,gorod,52.65,90.08333333,E,0,0,0,,11.6,15.2,15.8,17.6,18.052,17.111,2.487622393,0.431087768,1.084730621,0.19524867,-0.666952811
AR22255501,chkalovsk,RUS42,Russie,gorod,56.76666667,43.25,O,0,0,0,,11.6,13.8,14.6,15.1,13.856,12.371,1.591287281,0.628108117,0.337299731,-0.65917471,-1.407048821
ALE01170,Valmiera,LET00,Lettonie,gorod,57.55,25.4,O,0,0,0,,11.589,20.331,25.544,29.457,27.352,27.234,5.242721642,2.56860829,1.435496878,-0.568699214,-0.054028645
AUA22105,Izyaslav,UKR24,Ukraine,gorod,50.12,26.8,O,0,0,0,,11.587,14.671,14.811,17.567,18.449,17.275,2.168532509,0.105582274,1.721164176,0.37754159,-0.818503892
ABE06107,Klimavitchy,BEL00,Belarus,gorod,53.61,31.95,O,0,0,0,,11.586,12.723,14.953,16.535,16.37,16.831,0.854667116,1.810647777,1.010747874,-0.077327744,0.348408344
AR65228558,Bisert,RUS63,Russie,town,56.86,59.05,E,0,0,1,,11.573,13.181,11.671,12.646,11.262,10.23,1.189763865,-1.342783868,0.805565631,-0.887627373,-1.194182942
AR92254551,Ouroussou,RUS65,Russie,town,54.58,53.45,O,0,0,1,,11.572,11.929,10.738,10.663,11.258,10.681,0.276600227,-1.16190336,-0.070065912,0.418559539,-0.655498734
AR94244551,Ouva,RUS49,Russie,town,56.98,52.19,E,0,0,0,,11.554,14.219,15.496,18.249,19.358,19.987,1.904707003,0.960167285,1.648727523,0.45484272,0.400503524
AUA02102,Bershad',UKR03,Ukraine,gorod,48.37,29.52,O,0,0,0,,11.545,11.442,12.843,14.134,13.327,13.239,,1.291694783,0.962445265,-0.450933122,-0.083244675
AUA06109,Ovroutch,UKR07,Ukraine,gorod,51.32,28.8,O,0,0,0,,11.536,12.71,15.401,19.121,16.989,16.722,0.884951883,2.156743708,2.187122051,-0.90529414,-0.197776691
AUA23108,Kaorsoun-Shevtchenkivsk,UKR25,Ukraine,gorod,49.43,31.25,O,0,0,0,,11.517,16.752,19.748,22.762,19.225,18.811,3.464982989,1.844975027,1.430538234,-1.290560267,-0.271952397
AR91235501,ustjdgeguta,RUS62,Russie,gorod,44.08333333,41.96666667,O,0,0,1,,11.5,16.7,19.2,29.2,32.903,30.602,3.449635893,1.562092406,4.281714372,0.92265453,-0.902137013
AR46245505,elektrgorsk,RUS40,Russie,gorod,55.88333333,38.78333333,O,0,0,0,,11.5,13,15.9,18.4,20.353,22.472,1.120800998,2.262660144,1.471030254,0.779000516,1.245717325
AR46243504,drezna,RUS40,Russie,gorod,55.75,38.83333333,O,0,0,0,,11.5,12.5,12.3,13,11.665,11.815,0.76089483,-0.17905486,0.555035597,-0.830047096,0.159840173
AR07250501,zelenokumsk,RUS62,Russie,gorod,44.41666667,43.88333333,O,0,0,1,,11.5,29.7,32.1,35.1,40.34,35.79,9.00837699,0.867171495,0.89745419,1.076074651,-1.484804037
AR17246501,petushki,RUS75,Russie,gorod,55.93333333,39.46666667,O,0,0,0,,11.5,12.9,17.6,20.1,16.482,15.167,1.049838683,3.512176344,1.33706901,-1.514953038,-1.033953335
AAZ05107,Göygöl,AZE00,Azerbaidjan,gorod,40.59,46.32,O,0,0,0,,11.475,12.703,13.31,15.338,16.643,17.5,0.928533738,0.519985549,1.428281617,0.629916019,0.629916019
AUA06111,Radomishl,UKR07,Ukraine,gorod,50.5,29.23,O,0,0,0,,11.427,10.528,15.561,16.999,15.313,15.042,-0.742146948,4.437057025,0.887784989,-0.800013946,-0.223352331
AAR11103,Dilidjan,ARM00,Arménie,gorod,40.74,44.86,O,0,0,0,,11.412,15.761,20.604,23.695,16.151,15.6,2.978711877,3.021946801,1.407602973,-2.905163471,-0.433150247
AR76248551,Tchernyshevsk,RUS80,Russie,town,52.53,117,E,0,0,0,,11.412,13.073,15.464,16.204,13.031,13.361,1.242966878,1.883809593,0.46852801,-1.662388719,0.313100156
AR38415,schigry,RUS32,Russie,gorod,51.86666667,36.93333333,O,0,0,0,,11.4,17.1,20.6,21.2,19.582,17.043,3.754823579,2.090581819,0.287513589,-0.608834467,-1.720910413
AR47525,poljarnyj,RUS41,Russie,gorod,69.2,33.45,O,0,0,0,,11.4,15.3,20,27.6,18.552,17.304,2.711000997,3.021176974,3.273265265,-3.009464317,-0.86672102
AR49250501,chudovo,RUS43,Russie,gorod,59.11666667,31.66666667,O,0,0,0,,11.4,12.5,14.5,18,17.434,15.401,0.840927817,1.662784063,2.185776698,-0.245463132,-1.537924773
AR18230501,leninsk,RUS76,Russie,gorod,48.7,45.2,O,0,0,0,,11.4,12.1,12.3,13.1,14.866,15.527,0.543216437,0.182319442,0.632119172,0.977550933,0.545277728
AUA20107,Zmiiv,UKR22,Ukraine,gorod,49.7,36.38,O,0,0,0,,11.388,16.599,18.859,20.031,16.905,15.435,3.484632231,1.42841462,0.60472935,-1.296564373,-1.130904251
AUA12118,Loutougine,UKR14,Ukraine,gorod,48.4,39.21,O,0,0,0,,11.375,13.878,15.572,18.973,18.753,18.241,1.824507026,1.28788468,1.995065494,-0.08974644,-0.345312826
AR46247558,Pravdinskii,RUS40,Russie,town,56.07,37.85,O,0,0,0,,11.369,11.727,11.161,11.295,10.458,10.589,0.282247774,-0.548140164,0.119417158,-0.590502824,0.155727263
AUA10120,Tarascha,UKR12,Ukraine,gorod,49.57,30.5,O,0,0,0,,11.368,12.058,13.38,14.34,13.337,11.73,,1.162625612,0.695324035,-0.556217117,-1.592103669
AUA11106,Mala Viska,UKR13,Ukraine,gorod,48.65,31.63,O,0,0,0,,11.362,13.362,13.687,14.645,13.004,11.391,1.484920674,0.267374808,0.67881863,-0.909780576,-1.642150315
AR20251551,Talovaya,RUS78,Russie,town,51.11,40.73,O,0,0,0,,11.354,12.625,13.075,13.99,13.554,12.219,0.969293608,0.389902983,0.678700591,-0.24325045,-1.287756406
AUA15102,Artsiz,UKR17,Ukraine,gorod,45.98,29.42,O,0,0,0,,11.344,14.115,16.853,20.24,16.288,15.207,2.006678359,1.989426266,1.848193147,-1.656995386,-0.854961381
AR80404,bajmak,RUS07,Russie,gorod,52.58333333,58.31666667,E,0,0,0,,11.3,12.5,13.5,16,17.223,17.71,0.921730361,0.858789297,1.713505295,0.568200305,0.34915503
AR87244505,mikunj,RUS29,Russie,gorod,62.35,50.06666667,O,0,0,0,,11.3,10.4,11.3,12.5,11.68,10.732,-0.751678113,0.92645325,1.014369384,-0.520568528,-1.052522368
AR54204501,bolhov,RUS46,Russie,gorod,53.45,36,O,0,0,0,,11.3,13.3,13,13.1,12.148,11.421,1.492494556,-0.253175389,0.076658095,-0.578685918,-0.768417227
AR19222501,vytegra,RUS77,Russie,gorod,61,36.45,O,0,0,0,,11.3,11.7,12,12.9,11.4,10.49,0.316737977,0.281705023,0.725828071,-0.946370048,-1.034498534
AR19252501,harovsk,RUS77,Russie,gorod,59.95,40.2,O,0,0,0,,11.3,14.1,12.9,13.1,11.46,10.078,2.032860154,-0.983437711,0.153967597,-1.023567973,-1.593515541
AUA23103,Zhashkiv,UKR25,Ukraine,gorod,49.25,30.1,O,0,0,0,,11.274,13.71,15.151,16.484,15.765,14.465,1.794329014,1.11664448,0.846802026,-0.342348088,-1.070190621
AUA25110,Novgorod-Siverskii,UKR27,Ukraine,gorod,52,33.27,O,0,0,0,,11.249,12.992,14.534,15.377,15.07,14.178,1.31819944,1.253985602,0.565414009,-0.155195965,-0.759479663
AR11408,korjazhma,RUS05,Russie,gorod,61.3,47.16666667,O,0,0,0,,11.2,33.2,42.8,41.8,42.811,39.629,10.3829061,2.86228966,-0.236138384,0.18400554,-0.960778563
AR15224501,karachev,RUS11,Russie,gorod,53.11666667,34.98333333,O,0,0,0,,11.2,16,19.7,22.4,20.175,19.715,3.295641324,2.338364358,1.292707376,-0.801514793,-0.287890384
AR82415,izberbash,RUS13,Russie,gorod,42.56666667,47.86666667,O,0,0,1,,11.2,17.3,21.3,28.1,39.365,56.301,4.031818263,2.33803071,2.809363793,2.627049024,4.574484311
AR92239501,mendeleevsk,RUS65,Russie,gorod,55.9,52.31666667,O,0,0,1,,11.2,13.6,14,18.1,22.027,22.075,1.780723821,0.32260299,2.601817485,1.521903509,0.027213363
AUA19101,Berezhani,UKR21,Ukraine,gorod,49.45,24.93,O,0,0,0,,11.199,12.459,14.589,16.88,17.648,18.118,0.97397405,1.769072244,1.469306415,0.343046384,0.328748173
AKA05101,Esik,KAZ005,Kazakhstan,gorod,43.35,77.46,E,0,0,0,,11.147,21.6,25.209,26.955,31.296,34.355,6.198356425,1.73157377,0.671924706,1.155244182,1.172544474
AMO01151,Ungheni,MOL00,Moldavie,gorod,47.2,27.8,O,0,0,0,,11.129,17.228,24.993,37.788,33.186,33,4.052521993,4.220615549,4.220615549,-0.993886981,-0.070379712
AR15222501,zhukovka,RUS11,Russie,gorod,53.53333333,33.73333333,O,0,0,0,,11.1,16.2,17.6,19.7,19.731,18.269,3.496711011,0.925228013,1.133574143,0.012095864,-0.957701654
AR95409,sorsk,RUS34,Russie,gorod,54,90.25,E,0,0,0,,11.1,10.6,12.2,15.1,13.313,12.14,-0.418133443,1.574285001,2.15549009,-0.96419647,-1.146319312
AR41428,kirovskl,RUS35,Russie,gorod,59.86666667,30.98333333,O,0,0,0,,11.1,12,17,23.7,24.361,25.633,0.711258801,3.945937245,3.378432423,0.211827459,0.638241775
AR46221503,vysokovsk,RUS40,Russie,gorod,56.31666667,36.55,O,0,0,0,,11.1,12.2,11.4,11.6,10.95,10.642,0.862707725,-0.750752076,0.174068751,-0.442599489,-0.356002554
AR07220501,izobiljnyj,RUS62,Russie,gorod,45.36666667,41.71666667,O,0,0,1,,11.1,23.2,29.2,32.9,38.926,40.546,6.931561712,2.588677117,1.200184587,1.302172687,0.510985152
AR28222501,kaljazin,RUS74,Russie,gorod,57.23333333,37.85,O,0,0,0,,11.1,11.3,13.9,15.5,14.82,13.87,0.162473822,2.327633048,1.095468632,-0.344500646,-0.824697873
AUA06107,Malin,UKR07,Ukraine,gorod,50.77,29.23,O,0,0,0,,11.095,16.606,23.791,29.572,28.058,26.953,3.73411629,4.075795809,2.199036177,-0.403324742,-0.501178906
AMO01126,Falesti,MOL00,Moldavie,gorod,47.57,27.71,O,0,0,0,,11.048,11.361,11.624,14.043,14.809,14.3,,,1.908628026,0.409606856,-0.436602188
AR08224557,Khor,RUS26,Russie,town,47.89,134.95,E,0,0,1,,11.041,11.304,11.484,13.227,11.85,10.391,0.214238517,0.175688784,1.423085132,-0.842067867,-1.628934758
AR052325511,Pogranitchnyi,RUS53,Russie,town,44.41,131.38,E,0,0,0,,11.024,10.505,10.098,11.333,12.221,10.28,,,1.160496506,0.581971216,-2.138741542
AUA08102,Vasilivka,UKR09,Ukraine,gorod,47.44,35.27,O,0,0,0,,11.009,13.539,15.787,16.325,15.51,14.21,1.898351019,1.721453656,0.335670703,-0.393027665,-1.08850082
AUA05147,Soledar,UKR06,Ukraine,gorod,48.68,38.1,O,0,0,0,,11.004,11.228,10.821,12.305,13.086,12.07,0.183366233,-0.409403736,1.293463733,0.474687197,-1.005485638
AR37208501,dalmatovo,RUS31,Russie,gorod,56.26666667,62.91666667,E,0,0,1,,11,12.6,15.3,17.5,14.972,13.913,1.242211608,2.180726766,1.352545776,-1.192973815,-0.91278528
AKA03104,Ereimentaou,KAZ001,Kazakhstan,gorod,51.62,73.11,E,0,0,0,,10.999,15.276,15.134,15.973,13.446,12.518,3.03120235,-0.10371397,0.541017528,-1.316166896,-0.889700053
AR25204503,vihorevka,RUS17,Russie,gorod,56.11666667,101.1666667,E,0,0,0,,10.9,17.9,20.5,23.9,24.763,22.528,4.612656429,1.518346778,1.546370185,0.273235261,-1.175432472
AR29206501,borovsk,RUS22,Russie,gorod,55.2,36.48333333,O,0,0,0,,10.9,12.3,13.6,13.4,11.917,12.283,1.104569205,1.122593544,-0.148041169,-0.898163388,0.378843811
AR33207501,kirs,RUS28,Russie,gorod,59.33333333,52.23333333,O,0,0,0,,10.9,14.2,14.4,14.2,11.786,10.42,2.433493838,0.155523501,-0.139764658,-1.42308154,-1.528022312
AR33241501,urzhum,RUS28,Russie,gorod,57.11666667,50,O,0,0,0,,10.9,11.4,12,12.1,11.514,10.213,0.408564779,0.571552658,0.083022473,-0.381131584,-1.487602566
AR22242503,vorsma,RUS42,Russie,gorod,55.98333333,43.26666667,O,0,0,0,,10.9,13,14,13.6,12.629,11.622,1.614591985,0.826821355,-0.289455636,-0.568179995,-1.033322941
AR60418,zverevo,RUS55,Russie,gorod,48.01666667,40.11666667,O,0,0,0,,10.9,16.6,21.7,28.2,25.356,22.416,3.898054943,3.021521752,2.654723473,-0.814408573,-1.528699904
AUA16109,Lokhvintsa,UKR18,Ukraine,gorod,50.37,33.27,O,0,0,0,,10.874,10.998,12.317,13.549,12.355,11.962,,1.266474759,0.957881819,-0.707147027,-0.403211091
AUA01104,Bakhtchisarai,UKR01,Ukraine,gorod,44.75,33.87,O,0,0,0,,10.852,15.912,22.321,25.363,27.311,26.144,3.540546565,3.832209928,1.285831421,0.570974364,-0.544602426
AUA07106,Rakhiv,UKR08,Ukraine,gorod,48.05,24.21,O,0,0,0,,10.849,12.604,14.493,15.812,15.233,15.072,1.372435458,1.563785017,0.874838249,-0.286299506,-0.133137681
AUA16106,Kobelyaki,UKR18,Ukraine,gorod,49.15,34.2,O,0,0,0,,10.844,10.883,11.902,12.975,11.945,10.484,,0.999456137,0.866915897,-0.634036456,-1.617857212
ALE01167,Tukums,LET00,Lettonie,gorod,56.97,23.16,O,0,0,0,,10.832,14.76,18.895,21.457,19.427,19.956,2.852808515,2.782183041,1.279654348,-0.76160102,0.336389511
AR85215501,laganj,RUS21,Russie,gorod,45.38333333,47.36666667,O,0,0,1,,10.8,13.9,14.5,15.8,14.345,14.323,2.320539711,0.470657566,0.862309559,-0.740387761,-0.019183318
AR22254501,urenj,RUS42,Russie,gorod,57.46666667,45.78333333,O,0,0,0,,10.8,10.6,13.1,13.6,12.558,12.306,-0.169784185,2.380767554,0.375278037,-0.611292268,-0.253066301
AGE04111,Khoni,GEO00,Géorgie,gorod,42.32,42.43,O,0,0,0,,10.793,11.347,14.549,14.425,11.315,11.1,0.456087984,2.800369711,-0.085557882,-1.850612189,-0.239514839
AR46259554,Monino,RUS40,Russie,town,55.84,38.19,O,0,0,0,,10.787,15.773,18.416,18.582,20.017,22.809,3.514511889,1.736236298,0.089775456,0.573859859,1.645558624
AUA21103,Gola Prostan,UKR23,Ukraine,gorod,46.52,32.53,O,0,0,0,,10.772,12.963,15.506,17.105,15.879,15.067,1.69741762,2.010248733,0.986269621,-0.570562827,-0.653832136
AR42256501,chaplygin,RUS36,Russie,gorod,53.25,39.96666667,O,0,0,0,,10.7,13.7,13.4,14.3,13.656,12.656,2.272268692,-0.245710147,0.652165703,-0.353838295,-0.946090812
AR60251501,semikarakor,RUS55,Russie,gorod,47.51666667,40.8,O,0,0,0,,10.7,15.9,20.2,22.7,23.473,23.884,3.666294928,2.69527724,1.173657137,0.257915878,0.217209988
AR60245501,proletarsk,RUS55,Russie,gorod,46.7,41.71666667,O,0,0,0,,10.7,16.3,19.2,19.4,19.572,20.267,3.900713447,1.836042539,0.103681583,0.067922344,0.437127303
AR60225501,knstantinsk,RUS55,Russie,gorod,47.58333333,41.1,O,0,0,0,,10.7,13.4,16.1,18.4,18.801,17.926,2.066619078,2.060548384,1.344269058,0.165979095,-0.593952673
AES01149,Võru,EST00,Estonie,gorod,57.85,27,O,0,0,0,,10.7,15.398,16.899,17.405,14.801,14.376,3.364392845,1.038879464,0.295466371,-1.238898406,-0.363520117
AUA25116,Schors,UKR27,Ukraine,gorod,51.82,31.93,O,0,0,0,,10.662,11.044,12.116,13.529,12.206,11.373,,1.034644692,1.109192795,-0.788778608,-0.879182817
AUA13114,Zhivkva,UKR15,Ukraine,gorod,50.07,23.97,O,0,0,0,,10.66,10.863,11.032,12.649,13.448,13.427,,,1.377177109,0.472556252,-0.019975166
AUA16103,Grevinka,UKR18,Ukraine,gorod,50.12,32.43,O,0,0,0,,10.65,12.163,13.664,13.555,11.596,11.022,1.214945445,1.301351272,-0.080059476,-1.193346357,-0.632914869
AR49208501,valdaj,RUS43,Russie,gorod,57.96666667,33.25,O,0,0,0,,10.6,14.1,17.9,19.2,18.703,16.099,2.627757819,2.686861368,0.703559091,-0.201537718,-1.856632979
ALI02109,K_dainiai,LIT00,Lithuanie,gorod,55.29,23.97,O,0,0,0,,10.58,19.677,28.096,34.112,31.939,30.663,5.802898448,4.036872895,1.959164705,-0.505112588,-0.508222598
ABE03115,Pastavy,BEL00,Belarus,gorod,55.12,26.83,O,0,0,0,,10.566,15.139,17.982,19.022,20.777,19.842,3.323421754,1.930589012,0.563833054,0.681226791,-0.574038901
AUA22107,Krasiliv,UKR24,Ukraine,gorod,49.65,26.97,O,0,0,0,,10.522,12.292,17.276,21.196,20.428,19.737,1.423494189,3.854307924,2.065994497,-0.283323588,-0.429488744
AUA09101,Bolekhiv,UKR10,Ukraine,gorod,49.07,23.87,O,0,0,0,,10.515,10.414,10.333,10.841,10.572,10.686,,,0.481079343,-0.192854761,0.133771348
AUA13115,Zolotchiv,UKR15,Ukraine,gorod,49.8,24.9,O,0,0,0,,10.513,15.281,18.757,23.189,23.403,23.817,3.458438477,2.303426047,2.143765562,0.070645225,0.219502383
AUA21101,Berislav,UKR23,Ukraine,gorod,46.84,33.42,O,0,0,0,,10.507,14.587,16.337,17.523,15.266,13.532,3.027553326,1.266865975,0.703279775,-1.055136217,-1.495708484
AR89410,kovylkino,RUS39,Russie,gorod,54.03333333,43.91666667,O,0,0,0,,10.5,17.3,20,21.6,21.873,21.307,4.643981394,1.624450494,0.772579524,0.096659645,-0.327180373
ALE01132,Kuld_ga,LET00,Lettonie,gorod,56.97,21.98,O,0,0,0,,10.48,12.32,13.98,14.232,13.272,12.811,1.481367619,1.414395678,0.178811814,-0.535762702,-0.440929738
AAZ04109,Kürdamir,AZE00,Azerbaidjan,gorod,40.34,48.16,O,0,0,1,,10.44,13.314,14.844,15.385,17.072,18.2,2.235266209,1.215996399,0.358614143,0.803345764,0.803345764
AR33205501,belholunica,RUS28,Russie,gorod,58.83333333,50.85,O,0,0,0,,10.4,12.3,13,13.4,11.975,11.232,1.537088589,0.616896071,0.303513166,-0.861144294,-0.797481806
AR41215514,svetogorsk,RUS35,Russie,gorod,61.11666667,28.85,O,0,0,0,,10.4,11.758,13,15.6,15.698,15.973,,,1.839937615,0.048183924,0.217316805
AR46254504,taldom,RUS40,Russie,gorod,56.73333333,37.53333333,O,0,0,0,,10.4,11.9,13.1,14.4,13.334,13.819,1.23237367,1.073204972,0.950650006,-0.589876758,0.447589862
AR76220551,Karymskoe,RUS80,Russie,town,51.62,114.35,E,0,0,0,,10.389,12.506,14.446,15.692,12.44,13.042,1.70030221,1.615228589,0.830766558,-1.770553132,0.592471104
AR14215551,Borisovka,RUS08,Russie,town,50.61,36.01,O,0,0,0,,10.386,11.839,12.411,13.002,14.072,13.899,1.197480533,0.525643458,0.466283892,0.610191171,-0.154506919
AAR09102,Goris,ARM00,Arménie,gorod,39.51,46.34,O,0,0,0,,10.377,14.62,17.379,23.795,23.221,23,3.165417828,1.939367477,3.192014932,-0.187775146,-0.119273091
AR36204551,Bezentchouk,RUS59,Russie,town,52.98,49.42,O,0,0,1,,10.376,12.605,17.67,23.65,23.921,22.952,1.784814555,3.824368907,2.957848731,0.087681643,-0.515562087
ABE02115,Louninets,BEL00,Belarus,gorod,52.25,26.8,O,0,0,0,,10.328,14.257,18.539,23.213,23.9,23.705,2.974183346,2.961089224,2.27382453,0.224605649,-0.102195601
AUA24111,Khotin,UKR26,Ukraine,gorod,48.48,26.5,O,0,0,0,,10.319,11.603,11.932,12.393,11.165,10.129,1.071856656,0.311151756,0.379798719,-0.799199729,-1.210314086
AR81233501,kjahta,RUS10,Russie,gorod,50.35,106.45,E,0,0,0,,10.3,15.3,15,18.3,18.391,20.041,3.66284163,-0.219787305,2.008411122,0.038163855,1.079772424
AR37244501,schuchje,RUS31,Russie,gorod,55.21666667,62.76666667,E,0,0,1,,10.3,10.8,10.4,11.1,10.602,10.971,0.431859281,-0.418458988,0.6535192,-0.352473087,0.428575334
AR18245501,pallasovka,RUS76,Russie,gorod,50.05,46.88333333,O,0,0,0,,10.3,13.5,15.5,17.7,17.163,15.984,2.49000256,1.546845456,1.336093166,-0.236709674,-0.885650828
AAZ09106,Zaqatala,AZE00,Azerbaidjan,gorod,41.63,46.64,O,0,0,1,,10.25,13.377,16.143,18.198,19.826,20.9,2.45007016,2.110288253,1.205459585,0.661403682,0.661403682
AUA13104,Brodi,UKR15,Ukraine,gorod,50.08,25.15,O,0,0,0,,10.243,15.948,19.471,23.256,23.225,23.844,4.106995737,2.242470919,1.792241129,-0.010261475,0.329334999
AR52418,tjukalinsk,RUS45,Russie,gorod,55.86666667,72.2,E,0,0,0,,10.2,10.4,11.5,12.2,12.007,11.276,0.176683956,1.123387909,0.592638357,-0.122587405,-0.782091125
AUA17111,Sarni,UKR19,Ukraine,gorod,51.33,26.6,O,0,0,0,,10.174,15.409,19.137,29.269,28.072,28.609,3.84589612,2.436678739,4.340617543,-0.320712204,0.237180887
ABE04113,Ragatchou,BEL00,Belarus,gorod,53.09,30.05,O,0,0,0,,10.156,16.008,25.07,35.757,35.175,33.8,4.22332974,5.110562939,3.614533029,-0.126130572,-0.497286058
AUA25104,Borzna,UKR27,Ukraine,gorod,51.25,32.43,O,0,0,0,,10.131,10.188,11.532,12.506,11.634,10.65,0.051017801,1.386357842,0.814123602,-0.554251581,-1.09886184
ABE04117,Khoiniki,BEL00,Belarus,gorod,51.9,29.97,O,0,0,0,,10.128,12.626,15.121,17.113,14.515,13.853,,,1.245228225,-1.258727448,-0.581597816
AR46231565,Kraskovo,RUS40,Russie,town,55.65,37.99,O,0,0,0,,10.107,10.954,12.399,13.806,11.93,21.938,0.734651931,1.385862544,1.080672091,-1.117151793,7.911958231
AR46405,bronnicy,RUS40,Russie,gorod,55.43333333,38.26666667,O,0,0,0,,10.1,11.8,14.2,16.1,18.232,21.102,1.424266548,2.078443073,1.263691013,0.961197963,1.844167692
AR57214501,gornozavdsk,RUS52,Russie,gorod,58.38333333,58.31666667,E,0,0,1,,10.1,10.4,10.7,14.9,13.061,12.056,0.26644873,0.316476793,3.366604202,-1.008195005,-0.995861001
AR20258501,ertilj,RUS78,Russie,gorod,51.83333333,40.8,O,0,0,0,,10.1,12.6,13.2,14.1,12.885,11.387,2.030905951,0.518227239,0.661759695,-0.690764358,-1.533021363
